warning_type,tier,tier_weight,file,line,column,message,compile_unit,loc_file
tab_character,B,1,getvoleq.f,49,8,Nonconforming tab character at (1) [-Wtabs],getvoleq.f,getvoleq.f
unused_variable,B,1,getvoleq.f,97,25,Unused variable 'nvoleq' declared at (1) [-Wunused-variable],getvoleq.f,getvoleq.f
unused_label,B,1,grossvol.f,212,5,Label 4000 at (1) defined but not used [-Wunused-label],grossvol.f,grossvol.f
type_conversion,A,3,grossvol.f,73,18,Possible change of value in conversion from REAL(4) to INTEGER(4) at (1) [-Wconversion],grossvol.f,grossvol.f
type_conversion,A,3,grossvol.f,109,21,Possible change of value in conversion from REAL(4) to INTEGER(4) at (1) [-Wconversion],grossvol.f,grossvol.f
type_conversion,A,3,grossvol.f,169,18,Possible change of value in conversion from REAL(4) to INTEGER(4) at (1) [-Wconversion],grossvol.f,grossvol.f
unused_dummy_argument,B,1,grossvol.f,7,24,Unused dummy argument 'conspec' at (1) [-Wunused-dummy-argument],grossvol.f,grossvol.f
character_truncation,A,3,honer.f,201,72,CHARACTER expression will be truncated in assignment (1/4) at (1) [-Wcharacter-truncation],honer.f,honer.f
character_truncation,A,3,honer.f,202,72,CHARACTER expression will be truncated in assignment (1/4) at (1) [-Wcharacter-truncation],honer.f,honer.f
character_truncation,A,3,honer.f,203,72,CHARACTER expression will be truncated in assignment (1/4) at (1) [-Wcharacter-truncation],honer.f,honer.f
character_truncation,A,3,honer.f,228,72,CHARACTER expression will be truncated in assignment (1/4) at (1) [-Wcharacter-truncation],honer.f,honer.f
character_truncation,A,3,honer.f,234,72,CHARACTER expression will be truncated in assignment (1/3) at (1) [-Wcharacter-truncation],honer.f,honer.f
character_truncation,A,3,honer.f,240,72,CHARACTER expression will be truncated in assignment (1/3) at (1) [-Wcharacter-truncation],honer.f,honer.f
character_truncation,A,3,honer.f,247,72,CHARACTER expression will be truncated in assignment (1/2) at (1) [-Wcharacter-truncation],honer.f,honer.f
character_truncation,A,3,honer.f,253,72,CHARACTER expression will be truncated in assignment (1/4) at (1) [-Wcharacter-truncation],honer.f,honer.f
character_truncation,A,3,honer.f,259,72,CHARACTER expression will be truncated in assignment (1/3) at (1) [-Wcharacter-truncation],honer.f,honer.f
character_truncation,A,3,honer.f,265,72,CHARACTER expression will be truncated in assignment (1/3) at (1) [-Wcharacter-truncation],honer.f,honer.f
character_truncation,A,3,honer.f,270,72,CHARACTER expression will be truncated in assignment (1/3) at (1) [-Wcharacter-truncation],honer.f,honer.f
character_truncation,A,3,honer.f,276,72,CHARACTER expression will be truncated in assignment (1/2) at (1) [-Wcharacter-truncation],honer.f,honer.f
character_truncation,A,3,honer.f,282,72,CHARACTER expression will be truncated in assignment (1/2) at (1) [-Wcharacter-truncation],honer.f,honer.f
character_truncation,A,3,honer.f,288,72,CHARACTER expression will be truncated in assignment (1/3) at (1) [-Wcharacter-truncation],honer.f,honer.f
character_truncation,A,3,honer.f,294,72,CHARACTER expression will be truncated in assignment (1/3) at (1) [-Wcharacter-truncation],honer.f,honer.f
character_truncation,A,3,honer.f,300,72,CHARACTER expression will be truncated in assignment (1/3) at (1) [-Wcharacter-truncation],honer.f,honer.f
character_truncation,A,3,honer.f,306,72,CHARACTER expression will be truncated in assignment (1/3) at (1) [-Wcharacter-truncation],honer.f,honer.f
character_truncation,A,3,honer.f,312,72,CHARACTER expression will be truncated in assignment (1/4) at (1) [-Wcharacter-truncation],honer.f,honer.f
character_truncation,A,3,honer.f,318,72,CHARACTER expression will be truncated in assignment (1/4) at (1) [-Wcharacter-truncation],honer.f,honer.f
type_conversion,A,3,honer.f,368,15,Possible change of value in conversion from REAL(4) to INTEGER(4) at (1) [-Wconversion],honer.f,honer.f
type_conversion,A,3,honer.f,397,15,Possible change of value in conversion from REAL(4) to INTEGER(4) at (1) [-Wconversion],honer.f,honer.f
unused_variable,B,1,honer.f,14,23,Unused variable 'calcerror' declared at (1) [-Wunused-variable],honer.f,honer.f
unused_dummy_argument,B,1,honer.f,2,17,Unused dummy argument 'errflg' at (1) [-Wunused-dummy-argument],honer.f,honer.f
unused_variable,B,1,ht2topd.f,36,71,Unused variable 'brokht' declared at (1) [-Wunused-variable],ht2topd.f,ht2topd.f
unused_variable,B,1,ht2topd.f,18,36,Unused variable 'ctype' declared at (1) [-Wunused-variable],ht2topd.f,ht2topd.f
unused_variable,B,1,ht2topd.f,29,19,Unused variable 'ht2' declared at (1) [-Wunused-variable],ht2topd.f,ht2topd.f
unused_variable,B,1,ht2topd.f,36,32,Unused variable 'pulpdib' declared at (1) [-Wunused-variable],ht2topd.f,ht2topd.f
unused_variable,B,1,ht2topd.f,17,28,Unused variable 'vol' declared at (1) [-Wunused-variable],ht2topd.f,ht2topd.f
type_conversion,A,3,intl78.f,57,14,Possible change of value in conversion from REAL(4) to INTEGER(4) at (1) [-Wconversion],intl78.f,intl78.f
type_conversion,A,3,jenkins.f,84,18,Possible change of value in conversion from REAL(4) to INTEGER(4) at (1) [-Wconversion],jenkins.f,jenkins.f
large_stack_array,C,0,wdbkwtdata.inc,19,27,"Array 'wdbkwt' at (1) is larger than limit set by '-fmax-stack-var-size=', moved from stack to static storage. This makes the procedure unsafe when called recursively, or concurrently from multiple threads. Consider increasing the '-fmax-stack-var-size=' limit (or use '-frecursive', which implies unlimited '-fmax-stack-var-size') - or change the code to use an ALLOCATABLE array. If the variable is never accessed concurrently, this warning can be ignored, and the variable could also be declared with the SAVE attribute. [-Wsurprising]",jenkins.f,wdbkwtdata.inc
unused_dummy_argument,B,1,mrules.f,18,34,Unused dummy argument 'forst' at (1) [-Wunused-dummy-argument],mrules.f,mrules.f
type_conversion,A,3,nsvb.f,1482,19,Possible change of value in conversion from REAL(4) to INTEGER(4) at (1) [-Wconversion],nsvb.f,nsvb.f
type_conversion,A,3,nsvb.f,1483,20,Possible change of value in conversion from REAL(4) to INTEGER(4) at (1) [-Wconversion],nsvb.f,nsvb.f
type_conversion,A,3,nsvb.f,1491,19,Possible change of value in conversion from REAL(4) to INTEGER(4) at (1) [-Wconversion],nsvb.f,nsvb.f
type_conversion,A,3,nsvb.f,1492,20,Possible change of value in conversion from REAL(4) to INTEGER(4) at (1) [-Wconversion],nsvb.f,nsvb.f
type_conversion,A,3,nsvb.f,986,21,Possible change of value in conversion from REAL(4) to INTEGER(4) at (1) [-Wconversion],nsvb.f,nsvb.f
type_conversion,A,3,nsvb.f,904,21,Possible change of value in conversion from REAL(4) to INTEGER(4) at (1) [-Wconversion],nsvb.f,nsvb.f
type_conversion,A,3,nsvb.f,1006,17,Possible change of value in conversion from REAL(4) to INTEGER(4) at (1) [-Wconversion],nsvb.f,nsvb.f
type_conversion,A,3,nsvb.f,1331,18,Possible change of value in conversion from REAL(4) to INTEGER(4) at (1) [-Wconversion],nsvb.f,nsvb.f
type_conversion,A,3,nsvb.f,1351,22,Possible change of value in conversion from REAL(4) to INTEGER(4) at (1) [-Wconversion],nsvb.f,nsvb.f
type_conversion,A,3,nsvb.f,1364,36,Possible change of value in conversion from REAL(4) to INTEGER(4) at (1) [-Wconversion],nsvb.f,nsvb.f
type_conversion,A,3,nsvb.f,882,20,Possible change of value in conversion from REAL(4) to INTEGER(4) at (1) [-Wconversion],nsvb.f,nsvb.f
type_conversion,A,3,nsvb.f,884,20,Possible change of value in conversion from REAL(4) to INTEGER(4) at (1) [-Wconversion],nsvb.f,nsvb.f
large_stack_array,C,0,wdbkwtdata.inc,19,27,"Array 'wdbkwt' at (1) is larger than limit set by '-fmax-stack-var-size=', moved from stack to static storage. This makes the procedure unsafe when called recursively, or concurrently from multiple threads. Consider increasing the '-fmax-stack-var-size=' limit (or use '-frecursive', which implies unlimited '-fmax-stack-var-size') - or change the code to use an ALLOCATABLE array. If the variable is never accessed concurrently, this warning can be ignored, and the variable could also be declared with the SAVE attribute. [-Wsurprising]",nsvb.f,wdbkwtdata.inc
unused_variable,B,1,nsvb.f,1089,46,Unused variable 'wdsg' declared at (1) [-Wunused-variable],nsvb.f,nsvb.f
unused_variable,B,1,nsvb.f,808,15,Unused variable 'i' declared at (1) [-Wunused-variable],nsvb.f,nsvb.f
unused_variable,B,1,nsvb.f,1137,40,Unused variable 'logvt' declared at (1) [-Wunused-variable],nsvb.f,nsvb.f
unused_variable,B,1,nsvb.f,1024,31,Unused variable 'htlow' declared at (1) [-Wunused-variable],nsvb.f,nsvb.f
unused_variable,B,1,nsvb.f,1276,45,Unused variable 'crownlenrem' declared at (1) [-Wunused-variable],nsvb.f,nsvb.f
unused_variable,B,1,nsvb.f,48,46,Unused variable 'agbcomp' declared at (1) [-Wunused-variable],nsvb.f,nsvb.f
unused_variable,B,1,nsvb.f,40,49,Unused variable 'bfint' declared at (1) [-Wunused-variable],nsvb.f,nsvb.f
unused_variable,B,1,nsvb.f,40,32,Unused variable 'dibs' declared at (1) [-Wunused-variable],nsvb.f,nsvb.f
unused_variable,B,1,nsvb.f,40,38,Unused variable 'lenth' declared at (1) [-Wunused-variable],nsvb.f,nsvb.f
unused_variable,B,1,nsvb.f,40,43,Unused variable 'logv' declared at (1) [-Wunused-variable],nsvb.f,nsvb.f
unused_variable,B,1,nsvb.f,61,43,Unused variable 'spregnwf' declared at (1) [-Wunused-variable],nsvb.f,nsvb.f
unused_variable,B,1,nsvb.f,60,47,Unused variable 'vtipbk2' declared at (1) [-Wunused-variable],nsvb.f,nsvb.f
unused_variable,B,1,nsvb.f,60,39,Unused variable 'vtipib2' declared at (1) [-Wunused-variable],nsvb.f,nsvb.f
unused_variable,B,1,nsvb.f,58,40,Unused variable 'wtotobred' declared at (1) [-Wunused-variable],nsvb.f,nsvb.f
unused_variable,B,1,nsvb.f,692,37,Unused variable 'a' declared at (1) [-Wunused-variable],nsvb.f,nsvb.f
unused_variable,B,1,nsvb.f,692,39,Unused variable 'b' declared at (1) [-Wunused-variable],nsvb.f,nsvb.f
unused_variable,B,1,nsvb.f,731,36,Unused variable 'a' declared at (1) [-Wunused-variable],nsvb.f,nsvb.f
unused_variable,B,1,nsvb.f,731,38,Unused variable 'b' declared at (1) [-Wunused-variable],nsvb.f,nsvb.f
large_stack_array,C,0,wdbkwtdata.inc,19,27,"Array 'wdbkwt' at (1) is larger than limit set by '-fmax-stack-var-size=', moved from stack to static storage. This makes the procedure unsafe when called recursively, or concurrently from multiple threads. Consider increasing the '-fmax-stack-var-size=' limit (or use '-frecursive', which implies unlimited '-fmax-stack-var-size') - or change the code to use an ALLOCATABLE array. If the variable is never accessed concurrently, this warning can be ignored, and the variable could also be declared with the SAVE attribute. [-Wsurprising]",nsvb.f,wdbkwtdata.inc
unused_variable,B,1,nsvb.f,1074,18,Unused variable 'dia' declared at (1) [-Wunused-variable],nsvb.f,nsvb.f
unused_variable,B,1,nsvb.f,1074,32,Unused variable 'tcuft' declared at (1) [-Wunused-variable],nsvb.f,nsvb.f
unused_variable,B,1,nsvb.f,1377,26,Unused variable 'done' declared at (1) [-Wunused-variable],nsvb.f,nsvb.f
unused_variable,B,1,nsvb.f,1377,21,Unused variable 'i' declared at (1) [-Wunused-variable],nsvb.f,nsvb.f
unused_variable,B,1,nsvb.f,1377,35,Unused variable 'spcdfind' declared at (1) [-Wunused-variable],nsvb.f,nsvb.f
unused_variable,B,1,tables1.inc,4,22,Unused variable 'tbl1cnt' declared at (1) [-Wunused-variable],nsvb.f,tables1.inc
unused_variable,B,1,pmtprofile.f,49,32,Unused variable 'bfint' declared at (1) [-Wunused-variable],pmtprofile.f,pmtprofile.f
unused_dummy_argument,B,1,pmtprofile.f,17,22,Unused dummy argument 'bfpflg' at (1) [-Wunused-dummy-argument],pmtprofile.f,pmtprofile.f
unused_variable,B,1,pmtprofile.f,42,20,Unused variable 'bolht' declared at (1) [-Wunused-variable],pmtprofile.f,pmtprofile.f
unused_variable,B,1,pmtprofile.f,49,46,Unused variable 'botv16' declared at (1) [-Wunused-variable],pmtprofile.f,pmtprofile.f
unused_dummy_argument,B,1,pmtprofile.f,17,36,Unused dummy argument 'cdpflg' at (1) [-Wunused-dummy-argument],pmtprofile.f,pmtprofile.f
unused_variable,B,1,pmtprofile.f,28,21,Unused variable 'cor' declared at (1) [-Wunused-variable],pmtprofile.f,pmtprofile.f
unused_dummy_argument,B,1,pmtprofile.f,18,14,Unused dummy argument 'ctype' at (1) [-Wunused-dummy-argument],pmtprofile.f,pmtprofile.f
unused_dummy_argument,B,1,pmtprofile.f,17,29,Unused dummy argument 'cupflg' at (1) [-Wunused-dummy-argument],pmtprofile.f,pmtprofile.f
unused_dummy_argument,B,1,pmtprofile.f,17,15,Unused dummy argument 'cutflg' at (1) [-Wunused-dummy-argument],pmtprofile.f,pmtprofile.f
unused_variable,B,1,pmtprofile.f,47,24,Unused variable 'dibl' declared at (1) [-Wunused-variable],pmtprofile.f,pmtprofile.f
unused_variable,B,1,pmtprofile.f,47,29,Unused variable 'dibs' declared at (1) [-Wunused-variable],pmtprofile.f,pmtprofile.f
unused_variable,B,1,pmtprofile.f,31,18,Unused variable 'evod' declared at (1) [-Wunused-variable],pmtprofile.f,pmtprofile.f
unused_dummy_argument,B,1,pmtprofile.f,15,41,Unused dummy argument 'ht2prd' at (1) [-Wunused-dummy-argument],pmtprofile.f,pmtprofile.f
unused_dummy_argument,B,1,pmtprofile.f,15,27,Unused dummy argument 'htlog' at (1) [-Wunused-dummy-argument],pmtprofile.f,pmtprofile.f
unused_variable,B,1,pmtprofile.f,44,24,Unused variable 'lcnt' declared at (1) [-Wunused-variable],pmtprofile.f,pmtprofile.f
unused_variable,B,1,pmtprofile.f,43,34,Unused variable 'ldia32' declared at (1) [-Wunused-variable],pmtprofile.f,pmtprofile.f
unused_variable,B,1,pmtprofile.f,33,17,Unused variable 'length' declared at (1) [-Wunused-variable],pmtprofile.f,pmtprofile.f
unused_variable,B,1,pmtprofile.f,37,27,Unused variable 'lenms' declared at (1) [-Wunused-variable],pmtprofile.f,pmtprofile.f
unused_variable,B,1,pmtprofile.f,47,19,Unused variable 'lht' declared at (1) [-Wunused-variable],pmtprofile.f,pmtprofile.f
unused_variable,B,1,pmtprofile.f,43,21,Unused variable 'llen32' declared at (1) [-Wunused-variable],pmtprofile.f,pmtprofile.f
unused_variable,B,1,pmtprofile.f,41,29,Unused variable 'loglen' declared at (1) [-Wunused-variable],pmtprofile.f,pmtprofile.f
unused_variable,B,1,pmtprofile.f,49,26,Unused variable 'logleng' declared at (1) [-Wunused-variable],pmtprofile.f,pmtprofile.f
unused_variable,B,1,pmtprofile.f,48,19,Unused variable 'logst' declared at (1) [-Wunused-variable],pmtprofile.f,pmtprofile.f
unused_variable,B,1,pmtprofile.f,47,15,Unused variable 'logv' declared at (1) [-Wunused-variable],pmtprofile.f,pmtprofile.f
unused_variable,B,1,pmtprofile.f,42,47,Unused variable 'logvol32' declared at (1) [-Wunused-variable],pmtprofile.f,pmtprofile.f
unused_variable,B,1,pmtprofile.f,42,60,Unused variable 'lvol32' declared at (1) [-Wunused-variable],pmtprofile.f,pmtprofile.f
unused_variable,B,1,pmtprofile.f,34,17,Unused variable 'maxlen' declared at (1) [-Wunused-variable],pmtprofile.f,pmtprofile.f
unused_variable,B,1,pmtprofile.f,34,39,Unused variable 'merchl' declared at (1) [-Wunused-variable],pmtprofile.f,pmtprofile.f
unused_variable,B,1,pmtprofile.f,33,30,Unused variable 'minbfd' declared at (1) [-Wunused-variable],pmtprofile.f,pmtprofile.f
unused_variable,B,1,pmtprofile.f,34,24,Unused variable 'minlen' declared at (1) [-Wunused-variable],pmtprofile.f,pmtprofile.f
unused_variable,B,1,pmtprofile.f,34,32,Unused variable 'minlent' declared at (1) [-Wunused-variable],pmtprofile.f,pmtprofile.f
unused_dummy_argument,B,1,pmtprofile.f,14,54,Unused dummy argument 'mtops' at (1) [-Wunused-dummy-argument],pmtprofile.f,pmtprofile.f
unused_variable,B,1,pmtprofile.f,44,19,Unused variable 'nlcnt' declared at (1) [-Wunused-variable],pmtprofile.f,pmtprofile.f
unused_variable,B,1,pmtprofile.f,31,22,Unused variable 'opt' declared at (1) [-Wunused-variable],pmtprofile.f,pmtprofile.f
unused_dummy_argument,B,1,pmtprofile.f,18,26,Unused dummy argument 'prod' at (1) [-Wunused-dummy-argument],pmtprofile.f,pmtprofile.f
unused_variable,B,1,pmtprofile.f,49,48,Unused variable 'r' declared at (1) [-Wunused-variable],pmtprofile.f,pmtprofile.f
unused_variable,B,1,pmtprofile.f,31,27,Unused variable 'regn' declared at (1) [-Wunused-variable],pmtprofile.f,pmtprofile.f
unused_variable,B,1,pmtprofile.f,33,40,Unused variable 'slope' declared at (1) [-Wunused-variable],pmtprofile.f,pmtprofile.f
unused_dummy_argument,B,1,pmtprofile.f,17,42,Unused dummy argument 'spflg' at (1) [-Wunused-dummy-argument],pmtprofile.f,pmtprofile.f
unused_variable,B,1,pmtprofile.f,58,45,Unused variable 'tcvol' declared at (1) [-Wunused-variable],pmtprofile.f,pmtprofile.f
unused_variable,B,1,pmtprofile.f,58,52,Unused variable 'tcvol1' declared at (1) [-Wunused-variable],pmtprofile.f,pmtprofile.f
unused_variable,B,1,pmtprofile.f,58,59,Unused variable 'tcvol2' declared at (1) [-Wunused-variable],pmtprofile.f,pmtprofile.f
unused_variable,B,1,pmtprofile.f,58,39,Unused variable 'tempvol' declared at (1) [-Wunused-variable],pmtprofile.f,pmtprofile.f
unused_variable,B,1,pmtprofile.f,48,50,Unused variable 'tlogs' declared at (1) [-Wunused-variable],pmtprofile.f,pmtprofile.f
unused_variable,B,1,pmtprofile.f,49,39,Unused variable 'topv16' declared at (1) [-Wunused-variable],pmtprofile.f,pmtprofile.f
unused_variable,B,1,pmtprofile.f,34,62,Unused variable 'trim' declared at (1) [-Wunused-variable],pmtprofile.f,pmtprofile.f
unused_variable,B,1,pmtprofile.f,34,66,Unused variable 'trm' declared at (1) [-Wunused-variable],pmtprofile.f,pmtprofile.f
unused_variable,B,1,pmtprofile.f,58,19,Unused variable 'vmer' declared at (1) [-Wunused-variable],pmtprofile.f,pmtprofile.f
unused_variable,B,1,pmtprofile.f,58,25,Unused variable 'vmer1' declared at (1) [-Wunused-variable],pmtprofile.f,pmtprofile.f
unused_variable,B,1,pmtprofile.f,58,31,Unused variable 'vmer2' declared at (1) [-Wunused-variable],pmtprofile.f,pmtprofile.f
unused_dummy_argument,B,1,pnwtarif.f,283,24,Unused dummy argument 'cvt' at (1) [-Wunused-dummy-argument],pnwtarif.f,pnwtarif.f
unused_dummy_argument,B,1,pnwtarif.f,283,42,Unused dummy argument 'errflag' at (1) [-Wunused-dummy-argument],pnwtarif.f,pnwtarif.f
unused_variable,B,1,pnwtarif.f,285,52,Unused variable 'ri816' declared at (1) [-Wunused-variable],pnwtarif.f,pnwtarif.f
unused_dummy_argument,B,1,pnwtarif.f,282,34,Unused dummy argument 'spn' at (1) [-Wunused-dummy-argument],pnwtarif.f,pnwtarif.f
unused_variable,B,1,pnwtarif.f,16,27,Unused variable 'b4' declared at (1) [-Wunused-variable],pnwtarif.f,pnwtarif.f
unused_variable,B,1,pnwtarif.f,16,24,Unused variable 'cubus' declared at (1) [-Wunused-variable],pnwtarif.f,pnwtarif.f
unused_variable,B,1,pnwtarif.f,16,18,Unused variable 'cv6' declared at (1) [-Wunused-variable],pnwtarif.f,pnwtarif.f
unused_variable,B,1,pnwtarif.f,16,62,Unused variable 'r16' declared at (1) [-Wunused-variable],pnwtarif.f,pnwtarif.f
unused_variable,B,1,pnwtarif.f,16,14,Unused variable 'rc6' declared at (1) [-Wunused-variable],pnwtarif.f,pnwtarif.f
unused_variable,B,1,pnwtarif.f,11,24,Unused variable 'region' declared at (1) [-Wunused-variable],pnwtarif.f,pnwtarif.f
unused_variable,B,1,pnwtarif.f,16,40,Unused variable 'rs616' declared at (1) [-Wunused-variable],pnwtarif.f,pnwtarif.f
unused_variable,B,1,pnwtarif.f,16,34,Unused variable 'rs616l' declared at (1) [-Wunused-variable],pnwtarif.f,pnwtarif.f
unused_variable,B,1,pnwtarif.f,16,46,Unused variable 'rs632' declared at (1) [-Wunused-variable],pnwtarif.f,pnwtarif.f
unused_variable,B,1,pnwtarif.f,16,52,Unused variable 'sv616' declared at (1) [-Wunused-variable],pnwtarif.f,pnwtarif.f
unused_variable,B,1,pnwtarif.f,16,58,Unused variable 'sv632' declared at (1) [-Wunused-variable],pnwtarif.f,pnwtarif.f
unused_variable,B,1,pnwtarif.f,16,68,Unused variable 'xint6' declared at (1) [-Wunused-variable],pnwtarif.f,pnwtarif.f
tab_character,B,1,profile2.f,519,16,Nonconforming tab character at (1) [-Wtabs],profile2.f,profile2.f
tab_character,B,1,profile2.f,639,17,Nonconforming tab character at (1) [-Wtabs],profile2.f,profile2.f
unused_variable,B,1,r10d2h.f,26,20,Unused variable 'pi' declared at (1) [-Wunused-variable],r10d2h.f,r10d2h.f
unused_variable,B,1,r10d2h.f,25,19,Unused variable 'volm' declared at (1) [-Wunused-variable],r10d2h.f,r10d2h.f
unused_label,B,1,r10tap.f,201,5,Label 900 at (1) defined but not used [-Wunused-label],r10tap.f,r10tap.f
type_conversion,A,3,r10tap.f,125,15,Possible change of value in conversion from REAL(8) to REAL(4) at (1) [-Wconversion],r10tap.f,r10tap.f
type_conversion,A,3,r10tap.f,127,17,Possible change of value in conversion from REAL(8) to REAL(4) at (1) [-Wconversion],r10tap.f,r10tap.f
type_conversion,A,3,r10tap.f,150,15,Possible change of value in conversion from REAL(8) to REAL(4) at (1) [-Wconversion],r10tap.f,r10tap.f
type_conversion,A,3,r10tap.f,152,17,Possible change of value in conversion from REAL(8) to REAL(4) at (1) [-Wconversion],r10tap.f,r10tap.f
type_conversion,A,3,r10tap.f,161,19,Possible change of value in conversion from REAL(8) to REAL(4) at (1) [-Wconversion],r10tap.f,r10tap.f
type_conversion,A,3,r10tap.f,187,18,Possible change of value in conversion from REAL(8) to REAL(4) at (1) [-Wconversion],r10tap.f,r10tap.f
type_conversion,A,3,r10tap.f,189,18,Possible change of value in conversion from REAL(8) to REAL(4) at (1) [-Wconversion],r10tap.f,r10tap.f
unused_label,B,1,r10tapo.f,400,5,Label 900 at (1) defined but not used [-Wunused-label],r10tapo.f,r10tapo.f
type_conversion,A,3,r10vol.f,82,14,Possible change of value in conversion from REAL(4) to INTEGER(4) at (1) [-Wconversion],r10vol.f,r10vol.f
unused_variable,B,1,r10vol.f,17,51,Unused variable 'holdlv' declared at (1) [-Wunused-variable],r10vol.f,r10vol.f
unused_variable,B,1,r10vol.f,17,38,Unused variable 'holdv' declared at (1) [-Wunused-variable],r10vol.f,r10vol.f
unused_dummy_argument,B,1,r10vol.f,4,41,Unused dummy argument 'nologs' at (1) [-Wunused-dummy-argument],r10vol.f,r10vol.f
unused_dummy_argument,B,1,r10vol.f,5,36,Unused dummy argument 'spflg' at (1) [-Wunused-dummy-argument],r10vol.f,r10vol.f
unused_variable,B,1,r10vol.f,17,29,Unused variable 'tmpht2' declared at (1) [-Wunused-variable],r10vol.f,r10vol.f
unused_variable,B,1,r10vol.f,11,31,Unused variable 'tmpveq' declared at (1) [-Wunused-variable],r10vol.f,r10vol.f
deleted_feature,B,1,r10vol1.f,131,72,Fortran 2018 deleted feature: DO termination statement which is not END DO or CONTINUE with label 36 at (1),r10vol1.f,r10vol1.f
deleted_feature,B,1,r10vol1.f,271,72,Fortran 2018 deleted feature: DO termination statement which is not END DO or CONTINUE with label 254 at (1),r10vol1.f,r10vol1.f
unused_label,B,1,r10vol1.f,898,5,Label 5546 at (1) defined but not used [-Wunused-label],r10vol1.f,r10vol1.f
type_conversion,A,3,r10vol1.f,644,20,Possible change of value in conversion from REAL(8) to REAL(4) at (1) [-Wconversion],r10vol1.f,r10vol1.f
type_conversion,A,3,r10vol1.f,653,31,Possible change of value in conversion from REAL(8) to REAL(4) at (1) [-Wconversion],r10vol1.f,r10vol1.f
type_conversion,A,3,r10vol1.f,687,23,Possible change of value in conversion from REAL(8) to REAL(4) at (1) [-Wconversion],r10vol1.f,r10vol1.f
type_conversion,A,3,r10vol1.f,689,23,Possible change of value in conversion from REAL(8) to REAL(4) at (1) [-Wconversion],r10vol1.f,r10vol1.f
type_conversion,A,3,r10vol1.f,708,21,Possible change of value in conversion from REAL(8) to REAL(4) at (1) [-Wconversion],r10vol1.f,r10vol1.f
type_conversion,A,3,r10vol1.f,710,21,Possible change of value in conversion from REAL(8) to REAL(4) at (1) [-Wconversion],r10vol1.f,r10vol1.f
type_conversion,A,3,r10vol1.f,732,23,Possible change of value in conversion from REAL(8) to REAL(4) at (1) [-Wconversion],r10vol1.f,r10vol1.f
type_conversion,A,3,r10vol1.f,734,23,Possible change of value in conversion from REAL(8) to REAL(4) at (1) [-Wconversion],r10vol1.f,r10vol1.f
type_conversion,A,3,r10vol1.f,754,21,Possible change of value in conversion from REAL(8) to REAL(4) at (1) [-Wconversion],r10vol1.f,r10vol1.f
type_conversion,A,3,r10vol1.f,756,21,Possible change of value in conversion from REAL(8) to REAL(4) at (1) [-Wconversion],r10vol1.f,r10vol1.f
type_conversion,A,3,r10vol1.f,788,26,Possible change of value in conversion from REAL(8) to REAL(4) at (1) [-Wconversion],r10vol1.f,r10vol1.f
type_conversion,A,3,r10vol1.f,790,26,Possible change of value in conversion from REAL(8) to REAL(4) at (1) [-Wconversion],r10vol1.f,r10vol1.f
type_conversion,A,3,r10vol1.f,795,26,Possible change of value in conversion from REAL(8) to REAL(4) at (1) [-Wconversion],r10vol1.f,r10vol1.f
type_conversion,A,3,r10vol1.f,797,26,Possible change of value in conversion from REAL(8) to REAL(4) at (1) [-Wconversion],r10vol1.f,r10vol1.f
type_conversion,A,3,r10vol1.f,848,24,Possible change of value in conversion from REAL(8) to REAL(4) at (1) [-Wconversion],r10vol1.f,r10vol1.f
type_conversion,A,3,r10vol1.f,849,26,Possible change of value in conversion from REAL(8) to REAL(4) at (1) [-Wconversion],r10vol1.f,r10vol1.f
type_conversion,A,3,r10vol1.f,855,24,Possible change of value in conversion from REAL(8) to REAL(4) at (1) [-Wconversion],r10vol1.f,r10vol1.f
type_conversion,A,3,r10vol1.f,856,26,Possible change of value in conversion from REAL(8) to REAL(4) at (1) [-Wconversion],r10vol1.f,r10vol1.f
type_conversion,A,3,r10vol1.f,891,21,Possible change of value in conversion from REAL(8) to REAL(4) at (1) [-Wconversion],r10vol1.f,r10vol1.f
type_conversion,A,3,r10vol1.f,892,23,Possible change of value in conversion from REAL(8) to REAL(4) at (1) [-Wconversion],r10vol1.f,r10vol1.f
type_conversion,A,3,r10vol1.f,899,21,Possible change of value in conversion from REAL(8) to REAL(4) at (1) [-Wconversion],r10vol1.f,r10vol1.f
type_conversion,A,3,r10vol1.f,900,23,Possible change of value in conversion from REAL(8) to REAL(4) at (1) [-Wconversion],r10vol1.f,r10vol1.f
type_conversion,A,3,r10vol1.f,946,21,Possible change of value in conversion from REAL(8) to REAL(4) at (1) [-Wconversion],r10vol1.f,r10vol1.f
type_conversion,A,3,r10vol1.f,947,23,Possible change of value in conversion from REAL(8) to REAL(4) at (1) [-Wconversion],r10vol1.f,r10vol1.f
type_conversion,A,3,r10vol1.f,953,21,Possible change of value in conversion from REAL(8) to REAL(4) at (1) [-Wconversion],r10vol1.f,r10vol1.f
type_conversion,A,3,r10vol1.f,954,23,Possible change of value in conversion from REAL(8) to REAL(4) at (1) [-Wconversion],r10vol1.f,r10vol1.f
type_conversion,A,3,r10vol1.f,119,24,Possible change of value in conversion from REAL(4) to INTEGER(4) at (1) [-Wconversion],r10vol1.f,r10vol1.f
type_conversion,A,3,r10vol1.f,133,22,Possible change of value in conversion from REAL(4) to INTEGER(4) at (1) [-Wconversion],r10vol1.f,r10vol1.f
